Year,Location,Plot_ID,Tray,Entry,Cross-Id,Cross,GH_Awns,Plot,PH,HD,Awns
2021,Raleigh,R21-SRils-1235,16.9.3,143,UX1991,GA001138-8E36/GA06493-13LE6,+,1235,95,107,1
2021,Raleigh,R21-SRils-1236,16.9.4,144,UX1991,GA001138-8E36/GA06493-13LE6,+,1236,105,108,1
2021,Raleigh,R21-SRils-1237,16.10.1,145,UX1991,GA001138-8E36/GA06493-13LE6,+,1237,97,113,1
2021,Raleigh,R21-SRils-1238,16.10.2,146,UX1991,GA001138-8E36/GA06493-13LE6,+,1238,100,107,1
2021,Raleigh,R21-SRils-1239,16.10.3,147,UX1991,GA001138-8E36/GA06493-13LE6,+,1239,97,107,1
2021,Raleigh,R21-SRils-1240,16.10.4,148,UX1991,GA001138-8E36/GA06493-13LE6,+,1240,100,106,1
2021,Raleigh,R21-SRils-1241,16.11.1,149,UX1991,GA001138-8E36/GA06493-13LE6,+,1241,86,111,1
2021,Raleigh,R21-SRils-1242,16.11.2,151,UX1991,GA001138-8E36/GA06493-13LE6,+,1242,95,102,1
2021,Raleigh,R21-SRils-1243,16.11.3,152,UX1991,GA001138-8E36/GA06493-13LE6,+,1243,105,108,1
2021,Raleigh,R21-SRils-1244,16.11.4,153,UX1991,GA001138-8E36/GA06493-13LE6,+,1244,100,111,1
2021,Raleigh,R21-SRils-1245,16.12.1,155,UX1991,GA001138-8E36/GA06493-13LE6,+,1245,90,103,1
2021,Raleigh,R21-SRils-1246,16.12.2,156,UX1991,GA001138-8E36/GA06493-13LE6,+,1246,101,110,1
2021,Raleigh,R21-SRils-1247,16.12.3,158,UX1991,GA001138-8E36/GA06493-13LE6,+,1247,102,110,1
2021,Raleigh,R21-SRils-1248,16.12.4,159,UX1991,GA001138-8E36/GA06493-13LE6,+,1248,95,110,1
2021,Raleigh,R21-SRils-1249,16.13.1,160,UX1991,GA001138-8E36/GA06493-13LE6,+,1249,97,104,1
2021,Raleigh,R21-SRils-1250,16.13.2,165,UX1991,GA001138-8E36/GA06493-13LE6,+,1250,103,116,1
2021,Raleigh,R21-SRils-1251,16.13.3,166,UX1991,GA001138-8E36/GA06493-13LE6,+,1251,100,113,1
2021,Raleigh,R21-SRils-1252,16.13.4,167,UX1991,GA001138-8E36/GA06493-13LE6,+,1252,105,108,1
2021,Raleigh,R21-SRils-1253,16.14.1,169,UX1991,GA001138-8E36/GA06493-13LE6,+,1253,100,119,1
2021,Raleigh,R21-SRils-1254,16.14.2,170,UX1991,GA001138-8E36/GA06493-13LE6,+,1254,90,112,1
2021,Raleigh,R21-SRils-1255,16.14.3,171,UX1991,GA001138-8E36/GA06493-13LE6,+,1255,90,108,1
2021,Raleigh,R21-SRils-1256,16.14.4,173,UX1991,GA001138-8E36/GA06493-13LE6,+,1256,85,118,1
2021,Raleigh,R21-SRils-1257,16.15.1,174,UX1991,GA001138-8E36/GA06493-13LE6,+,1257,100,113,1
2021,Raleigh,R21-SRils-1258,16.15.2,175,UX1991,GA001138-8E36/GA06493-13LE6,+,1258,92,112,1
2021,Raleigh,R21-SRils-1259,16.15.3,178,UX1991,GA001138-8E36/GA06493-13LE6,+,1259,108,112,1
2021,Raleigh,R21-SRils-1260,16.15.4,179,UX1991,GA001138-8E36/GA06493-13LE6,+,1260,92,102,1
2021,Raleigh,R21-SRils-1261,16.16.1,180,UX1991,GA001138-8E36/GA06493-13LE6,+,1261,110,110,1
2021,Raleigh,R21-SRils-1262,16.16.2,200,UX1991,GA001138-8E36/GA06493-13LE6,+,1262,100,111,1
2021,Raleigh,R21-SRils-1263,16.16.3,201,UX1991,GA001138-8E36/GA06493-13LE6,+,1263,95,104,1
2021,Raleigh,R21-SRils-1264,16.16.4,202,UX1991,GA001138-8E36/GA06493-13LE6,+,1264,95,102,1
2021,Raleigh,R21-SRils-1265,16.17.1,203,UX1991,GA001138-8E36/GA06493-13LE6,+,1265,95,118,1
2021,Raleigh,R21-SRils-1266,16.17.2,204,UX1991,GA001138-8E36/GA06493-13LE6,+,1266,100,108,1
2021,Raleigh,R21-SRils-1267,16.17.3,NC08-23383,UX1997,Parent,-,1267,85,104,0
2021,Raleigh,R21-SRils-1268,16.17.4,LA09264C-P2,UX1997,Parent,+,1268,90,102,1
2021,Raleigh,R21-SRils-1269,16.18.1,103,UX1997,LA09264C-P2/NC08-23383,+,1269,110,103,1
2021,Raleigh,R21-SRils-1270,16.18.2,105,UX1997,LA09264C-P2/NC08-23383,-,1270,110,101,0
2021,Raleigh,R21-SRils-1271,16.18.3,106,UX1997,LA09264C-P2/NC08-23383,-,1271,100,104,0
2021,Raleigh,R21-SRils-1272,16.18.4,107,UX1997,LA09264C-P2/NC08-23383,-,1272,90,106,0
2021,Raleigh,R21-SRils-1273,16.19.1,109,UX1997,LA09264C-P2/NC08-23383,+,1273,100,109,1
2021,Raleigh,R21-SRils-1274,16.19.2,110,UX1997,LA09264C-P2/NC08-23383,+,1274,85,108,1
2021,Raleigh,R21-SRils-1275,16.19.3,111,UX1997,LA09264C-P2/NC08-23383,?,1275,80,104,0
2021,Raleigh,R21-SRils-1276,16.19.4,113,UX1997,LA09264C-P2/NC08-23383,+,1276,95,102,1
2021,Raleigh,R21-SRils-1277,16.20.1,114,UX1997,LA09264C-P2/NC08-23383,-,1277,90,101,0
2021,Raleigh,R21-SRils-1278,16.20.2,115,UX1997,LA09264C-P2/NC08-23383,-,1278,95,100,0
2021,Raleigh,R21-SRils-1279,16.20.3,116,UX1997,LA09264C-P2/NC08-23383,+,1279,97,102,1
2021,Raleigh,R21-SRils-1280,16.20.4,119,UX1997,LA09264C-P2/NC08-23383,+,1280,75,111,1
2021,Raleigh,R21-SRils-1281,17.1.1,Barley,UX1997,Marker,+,1281,,NA,1
2021,Raleigh,R21-SRils-1282,17.1.2,121,UX1997,LA09264C-P2/NC08-23383,-,1282,95,110,0
2021,Raleigh,R21-SRils-1283,17.1.3,122,UX1997,LA09264C-P2/NC08-23383,+,1283,92,108,1
2021,Raleigh,R21-SRils-1284,17.1.4,123,UX1997,LA09264C-P2/NC08-23383,+,1284,82,110,1
2021,Raleigh,R21-SRils-1285,17.2.1,124,UX1997,LA09264C-P2/NC08-23383,-,1285,75,112,0
2021,Raleigh,R21-SRils-1286,17.2.2,125,UX1997,LA09264C-P2/NC08-23383,-,1286,97,107,0
2021,Raleigh,R21-SRils-1287,17.2.3,126,UX1997,LA09264C-P2/NC08-23383,-,1287,92,107,0
2021,Raleigh,R21-SRils-1288,17.2.4,127,UX1997,LA09264C-P2/NC08-23383,+,1288,92,109,1
2021,Raleigh,R21-SRils-1289,17.3.1,129,UX1997,LA09264C-P2/NC08-23383,-,1289,93,102,0
2021,Raleigh,R21-SRils-1290,17.3.2,130,UX1997,LA09264C-P2/NC08-23383,+,1290,90,105,1
2021,Raleigh,R21-SRils-1291,17.3.3,131,UX1997,LA09264C-P2/NC08-23383,-,1291,102,104,0
2021,Raleigh,R21-SRils-1292,17.3.4,132,UX1997,LA09264C-P2/NC08-23383,+,1292,95,104,1
2021,Raleigh,R21-SRils-1293,17.4.1,133,UX1997,LA09264C-P2/NC08-23383,-,1293,85,107,0
2021,Raleigh,R21-SRils-1294,17.4.2,134,UX1997,LA09264C-P2/NC08-23383,-,1294,90,108,0
2021,Raleigh,R21-SRils-1295,17.4.3,135,UX1997,LA09264C-P2/NC08-23383,-,1295,92,102,0
2021,Raleigh,R21-SRils-1296,17.4.4,136,UX1997,LA09264C-P2/NC08-23383,-,1296,97,104,0
2021,Raleigh,R21-SRils-1297,17.5.1,137,UX1997,LA09264C-P2/NC08-23383,-,1297,95,103,0
2021,Raleigh,R21-SRils-1298,17.5.2,138,UX1997,LA09264C-P2/NC08-23383,-,1298,85,104,0
2021,Raleigh,R21-SRils-1299,17.5.3,139,UX1997,LA09264C-P2/NC08-23383,+,1299,80,115,1
2021,Raleigh,R21-SRils-1300,17.5.4,140,UX1997,LA09264C-P2/NC08-23383,-,1300,85,107,0
2021,Raleigh,R21-SRils-1301,17.6.1,141,UX1997,LA09264C-P2/NC08-23383,-,1301,95,108,0
2021,Raleigh,R21-SRils-1302,17.6.2,142,UX1997,LA09264C-P2/NC08-23383,-,1302,85,107,0
2021,Raleigh,R21-SRils-1303,17.6.3,143,UX1997,LA09264C-P2/NC08-23383,+,1303,100,102,1
2021,Raleigh,R21-SRils-1304,17.6.4,144,UX1997,LA09264C-P2/NC08-23383,-,1304,83,103,0
2021,Raleigh,R21-SRils-1305,17.7.1,146,UX1997,LA09264C-P2/NC08-23383,-,1305,100,107,Mix
2021,Raleigh,R21-SRils-1306,17.7.2,147,UX1997,LA09264C-P2/NC08-23383,+,1306,87,108,1
2021,Raleigh,R21-SRils-1307,17.7.3,148,UX1997,LA09264C-P2/NC08-23383,-,1307,90,104,0
2021,Raleigh,R21-SRils-1308,17.7.4,149,UX1997,LA09264C-P2/NC08-23383,-,1308,77,109,0
2021,Raleigh,R21-SRils-1309,17.8.1,SCTX98-27C1,UX2002,Parent,+,1309,86,101,1
2021,Raleigh,R21-SRils-1310,17.8.2,NC8248-1,UX2002,Parent,+,1310,90,102,1
2021,Raleigh,R21-SRils-1311,17.8.3,71,UX2002,SCTX98-27C1/NC8248-1,+,1311,97,105,1
2021,Raleigh,R21-SRils-1312,17.8.4,72,UX2002,SCTX98-27C1/NC8248-1,+,1312,92,107,1
2021,Raleigh,R21-SRils-1313,17.9.1,73,UX2002,SCTX98-27C1/NC8248-1,+,1313,85,109,1
2021,Raleigh,R21-SRils-1314,17.9.2,74,UX2002,SCTX98-27C1/NC8248-1,+,1314,95,116,1
2021,Raleigh,R21-SRils-1315,17.9.3,75,UX2002,SCTX98-27C1/NC8248-1,+,1315,85,113,1
2021,Raleigh,R21-SRils-1316,17.9.4,76,UX2002,SCTX98-27C1/NC8248-1,+,1316,92,106,1
2021,Raleigh,R21-SRils-1317,17.10.1,77,UX2002,SCTX98-27C1/NC8248-1,+,1317,90,102,1
2021,Raleigh,R21-SRils-1318,17.10.2,82,UX2002,SCTX98-27C1/NC8248-1,+,1318,90,104,1
2021,Raleigh,R21-SRils-1319,17.10.3,83,UX2002,SCTX98-27C1/NC8248-1,+,1319,85,103,1
2021,Raleigh,R21-SRils-1320,17.10.4,84,UX2002,SCTX98-27C1/NC8248-1,+,1320,85,98,1
2021,Raleigh,R21-SRils-1321,17.11.1,85,UX2002,SCTX98-27C1/NC8248-1,+,1321,90,107,1
2021,Raleigh,R21-SRils-1322,17.11.2,86,UX2002,SCTX98-27C1/NC8248-1,+,1322,95,100,1
2021,Raleigh,R21-SRils-1323,17.11.3,87,UX2002,SCTX98-27C1/NC8248-1,+,1323,92,104,1
2021,Raleigh,R21-SRils-1324,17.11.4,89,UX2002,SCTX98-27C1/NC8248-1,+,1324,95,102,1
2021,Raleigh,R21-SRils-1325,17.12.1,91,UX2002,SCTX98-27C1/NC8248-1,+,1325,90,102,1
2021,Raleigh,R21-SRils-1326,17.12.2,92,UX2002,SCTX98-27C1/NC8248-1,+,1326,95,103,1
2021,Raleigh,R21-SRils-1327,17.12.3,94,UX2002,SCTX98-27C1/NC8248-1,+,1327,85,110,1
2021,Raleigh,R21-SRils-1328,17.12.4,95,UX2002,SCTX98-27C1/NC8248-1,+,1328,85,102,1
2021,Raleigh,R21-SRils-1329,17.13.1,96,UX2002,SCTX98-27C1/NC8248-1,+,1329,90,105,1
2021,Raleigh,R21-SRils-1330,17.13.2,98,UX2002,SCTX98-27C1/NC8248-1,+,1330,95,104,1
2021,Raleigh,R21-SRils-1331,17.13.3,99,UX2002,SCTX98-27C1/NC8248-1,+,1331,80,104,1
2021,Raleigh,R21-SRils-1332,17.13.4,100,UX2002,SCTX98-27C1/NC8248-1,+,1332,82,103,1
2021,Raleigh,R21-SRils-1333,17.14.1,101,UX2002,SCTX98-27C1/NC8248-1,+,1333,85,103,1
2021,Raleigh,R21-SRils-1334,17.14.2,103,UX2002,SCTX98-27C1/NC8248-1,+,1334,100,111,1
2021,Raleigh,R21-SRils-1335,17.14.3,104,UX2002,SCTX98-27C1/NC8248-1,+,1335,100,102,1
2021,Raleigh,R21-SRils-1336,17.14.4,105,UX2002,SCTX98-27C1/NC8248-1,+,1336,87,103,1
2021,Raleigh,R21-SRils-1337,17.15.1,109,UX2002,SCTX98-27C1/NC8248-1,+,1337,92,106,1
2021,Raleigh,R21-SRils-1338,17.15.2,111,UX2002,SCTX98-27C1/NC8248-1,+,1338,80,102,1
2021,Raleigh,R21-SRils-1339,17.15.3,113,UX2002,SCTX98-27C1/NC8248-1,+,1339,95,102,1
2021,Raleigh,R21-SRils-1340,17.15.4,114,UX2002,SCTX98-27C1/NC8248-1,+,1340,95,99,1
2021,Raleigh,R21-SRils-1341,17.16.1,116,UX2002,SCTX98-27C1/NC8248-1,+,1341,100,107,1
2021,Raleigh,R21-SRils-1342,17.16.2,117,UX2002,SCTX98-27C1/NC8248-1,+,1342,102,101,1
2021,Raleigh,R21-SRils-1343,17.16.3,118,UX2002,SCTX98-27C1/NC8248-1,+,1343,95,104,1
2021,Raleigh,R21-SRils-1344,17.16.4,120,UX2002,SCTX98-27C1/NC8248-1,+,1344,92,104,1
2021,Raleigh,R21-SRils-1345,17.17.1,110,UX2002,SCTX98-27C1/NC8248-1,+,1345,90,104,1
2021,Raleigh,R21-SRils-1346,17.17.2,126,UX2008,SCTX98-27C1/GA05450-EL52,+,1346,95,102,1
2021,Raleigh,R21-SRils-1347,17.17.3,127,UX2008,SCTX98-27C1/GA05450-EL52,+,1347,90,100,1
2021,Raleigh,R21-SRils-1348,17.17.4,129,UX2008,SCTX98-27C1/GA05450-EL52,+,1348,75,110,1
2021,Raleigh,R21-SRils-1349,17.18.1,130,UX2008,SCTX98-27C1/GA05450-EL52,+,1349,85,102,1
2021,Raleigh,R21-SRils-1350,17.18.2,163,UX2008,SCTX98-27C1/GA05450-EL52,+,1350,80,118,1
2021,Raleigh,R21-SRils-1351,17.18.3,166,UX2008,SCTX98-27C1/GA05450-EL52,+,1351,75,114,1
2021,Raleigh,R21-SRils-1352,17.18.4,167,UX2008,SCTX98-27C1/GA05450-EL52,+,1352,80,102,1
2021,Raleigh,R21-SRils-1353,17.19.1,168,UX2008,SCTX98-27C1/GA05450-EL52,+,1353,82,108,1
2021,Raleigh,R21-SRils-1354,17.19.2,169,UX2008,SCTX98-27C1/GA05450-EL52,+,1354,90,108,1
2021,Raleigh,R21-SRils-1355,17.19.3,171,UX2008,SCTX98-27C1/GA05450-EL52,+,1355,80,102,1
2021,Raleigh,R21-SRils-1356,17.19.4,SCTX98-27C1,UX2007,Parent,+,1356,80,101,1
2021,Raleigh,R21-SRils-1357,17.20.1,GA00190-7A14,UX2007,Parent,+,1357,95,105,1
2021,Raleigh,R21-SRils-1358,17.20.2,70,UX2007,SCTX98-27C1/GA00190-7A14,+,1358,85,108,1
2021,Raleigh,R21-SRils-1359,17.20.3,71,UX2007,SCTX98-27C1/GA00190-7A14,+,1359,85,103,1
2021,Raleigh,R21-SRils-1360,17.20.4,73,UX2007,SCTX98-27C1/GA00190-7A14,+,1360,95,101,1
2021,Raleigh,R21-SRils-1361,18.1.1,Barley,UX2007,Marker,+,1361,,NA,1
2021,Raleigh,R21-SRils-1362,18.1.2,74,UX2007,SCTX98-27C1/GA00190-7A14,+,1362,95,104,1
2021,Raleigh,R21-SRils-1363,18.1.3,75,UX2007,SCTX98-27C1/GA00190-7A14,+,1363,105,106,1
2021,Raleigh,R21-SRils-1364,18.1.4,76,UX2007,SCTX98-27C1/GA00190-7A14,+,1364,95,101,1
2021,Raleigh,R21-SRils-1365,18.2.1,77,UX2007,SCTX98-27C1/GA00190-7A14,+,1365,95,106,1
2021,Raleigh,R21-SRils-1366,18.2.2,81,UX2007,SCTX98-27C1/GA00190-7A14,+,1366,95,112,1
2021,Raleigh,R21-SRils-1367,18.2.3,82,UX2007,SCTX98-27C1/GA00190-7A14,+,1367,101,100,1
2021,Raleigh,R21-SRils-1368,18.2.4,83,UX2007,SCTX98-27C1/GA00190-7A14,+,1368,90,104,1
2021,Raleigh,R21-SRils-1369,18.3.1,84,UX2007,SCTX98-27C1/GA00190-7A14,+,1369,90,117,1
2021,Raleigh,R21-SRils-1370,18.3.2,87,UX2007,SCTX98-27C1/GA00190-7A14,+,1370,92,116,1
2021,Raleigh,R21-SRils-1371,18.3.3,90,UX2007,SCTX98-27C1/GA00190-7A14,+,1371,95,104,1
2021,Raleigh,R21-SRils-1372,18.3.4,91,UX2007,SCTX98-27C1/GA00190-7A14,+,1372,100,103,1
2021,Raleigh,R21-SRils-1373,18.4.1,93,UX2007,SCTX98-27C1/GA00190-7A14,+,1373,83,108,1
2021,Raleigh,R21-SRils-1374,18.4.2,94,UX2007,SCTX98-27C1/GA00190-7A14,+,1374,105,112,1
2021,Raleigh,R21-SRils-1375,18.4.3,96,UX2007,SCTX98-27C1/GA00190-7A14,+,1375,107,109,1
2021,Raleigh,R21-SRils-1376,18.4.4,97,UX2007,SCTX98-27C1/GA00190-7A14,+,1376,80,104,1
2021,Raleigh,R21-SRils-1377,18.5.1,98,UX2007,SCTX98-27C1/GA00190-7A14,+,1377,95,104,1
2021,Raleigh,R21-SRils-1378,18.5.2,100,UX2007,SCTX98-27C1/GA00190-7A14,+,1378,80,104,1
2021,Raleigh,R21-SRils-1379,18.5.3,101,UX2007,SCTX98-27C1/GA00190-7A14,+,1379,90,116,1
2021,Raleigh,R21-SRils-1380,18.5.4,102,UX2007,SCTX98-27C1/GA00190-7A14,+,1380,80,108,1
2021,Raleigh,R21-SRils-1381,18.6.1,103,UX2007,SCTX98-27C1/GA00190-7A14,+,1381,90,107,1
2021,Raleigh,R21-SRils-1382,18.6.2,104,UX2007,SCTX98-27C1/GA00190-7A14,+,1382,90,106,1
2021,Raleigh,R21-SRils-1383,18.6.3,105,UX2007,SCTX98-27C1/GA00190-7A14,+,1383,105,104,1
2021,Raleigh,R21-SRils-1384,18.6.4,106,UX2007,SCTX98-27C1/GA00190-7A14,+,1384,90,107,1
2021,Raleigh,R21-SRils-1385,18.7.1,108,UX2007,SCTX98-27C1/GA00190-7A14,+,1385,75,106,1
2021,Raleigh,R21-SRils-1386,18.7.2,110,UX2007,SCTX98-27C1/GA00190-7A14,+,1386,90,102,1
2021,Raleigh,R21-SRils-1387,18.7.3,111,UX2007,SCTX98-27C1/GA00190-7A14,+,1387,100,112,1
2021,Raleigh,R21-SRils-1388,18.7.4,112,UX2007,SCTX98-27C1/GA00190-7A14,+,1388,75,114,1
2021,Raleigh,R21-SRils-1389,18.8.1,114,UX2007,SCTX98-27C1/GA00190-7A14,+,1389,95,109,1
2021,Raleigh,R21-SRils-1390,18.8.2,115,UX2007,SCTX98-27C1/GA00190-7A14,+,1390,100,111,1
2021,Raleigh,R21-SRils-1391,18.8.3,116,UX2007,SCTX98-27C1/GA00190-7A14,+,1391,95,101,1
2021,Raleigh,R21-SRils-1392,18.8.4,117,UX2007,SCTX98-27C1/GA00190-7A14,+,1392,87,104,1
2021,Raleigh,R21-SRils-1393,18.9.1,119,UX2007,SCTX98-27C1/GA00190-7A14,+,1393,90,107,1
2021,Raleigh,R21-SRils-1394,18.9.2,120,UX2007,SCTX98-27C1/GA00190-7A14,+,1394,95,103,1
2021,Raleigh,R21-SRils-1395,18.9.3,GA05450-EL52,UX2008,Parent,+,1395,95,103,1
2021,Raleigh,R21-SRils-1396,18.9.4,SCTX98-27C1,UX2008,Parent,+,1396,90,101,1
2021,Raleigh,R21-SRils-1397,18.10.1,72,UX2008,SCTX98-27C1/GA05450-EL52,+,1397,85,112,1
2021,Raleigh,R21-SRils-1398,18.10.2,73,UX2008,SCTX98-27C1/GA05450-EL52,+,1398,85,111,1
2021,Raleigh,R21-SRils-1399,18.10.3,74,UX2008,SCTX98-27C1/GA05450-EL52,+,1399,95,110,1
2021,Raleigh,R21-SRils-1400,18.10.4,75,UX2008,SCTX98-27C1/GA05450-EL52,+,1400,85,117,1
2021,Raleigh,R21-SRils-1401,18.11.1,77,UX2008,SCTX98-27C1/GA05450-EL52,+,1401,100,107,1
2021,Raleigh,R21-SRils-1402,18.11.2,78,UX2008,SCTX98-27C1/GA05450-EL52,+,1402,105,108,1
2021,Raleigh,R21-SRils-1403,18.11.3,79,UX2008,SCTX98-27C1/GA05450-EL52,+,1403,75,104,1
2021,Raleigh,R21-SRils-1404,18.11.4,80,UX2008,SCTX98-27C1/GA05450-EL52,+,1404,90,104,1
2021,Raleigh,R21-SRils-1405,18.12.1,81,UX2008,SCTX98-27C1/GA05450-EL52,+,1405,75,102,1
2021,Raleigh,R21-SRils-1406,18.12.2,85,UX2008,SCTX98-27C1/GA05450-EL52,+,1406,75,100,1
2021,Raleigh,R21-SRils-1407,18.12.3,86,UX2008,SCTX98-27C1/GA05450-EL52,+,1407,85,104,1
2021,Raleigh,R21-SRils-1408,18.12.4,87,UX2008,SCTX98-27C1/GA05450-EL52,+,1408,90,104,1
2021,Raleigh,R21-SRils-1409,18.13.1,88,UX2008,SCTX98-27C1/GA05450-EL52,+,1409,80,108,1
2021,Raleigh,R21-SRils-1410,18.13.2,89,UX2008,SCTX98-27C1/GA05450-EL52,+,1410,85,103,1
2021,Raleigh,R21-SRils-1411,18.13.3,90,UX2008,SCTX98-27C1/GA05450-EL52,+,1411,90,102,1
2021,Raleigh,R21-SRils-1412,18.13.4,91,UX2008,SCTX98-27C1/GA05450-EL52,+,1412,95,104,1
2021,Raleigh,R21-SRils-1413,18.14.1,94,UX2008,SCTX98-27C1/GA05450-EL52,+,1413,85,113,1
2021,Raleigh,R21-SRils-1414,18.14.2,95,UX2008,SCTX98-27C1/GA05450-EL52,+,1414,90,104,1
2021,Raleigh,R21-SRils-1415,18.14.3,96,UX2008,SCTX98-27C1/GA05450-EL52,+,1415,90,103,1
2021,Raleigh,R21-SRils-1416,18.14.4,98,UX2008,SCTX98-27C1/GA05450-EL52,+,1416,85,107,1
2021,Raleigh,R21-SRils-1417,18.15.1,99,UX2008,SCTX98-27C1/GA05450-EL52,+,1417,90,104,1
2021,Raleigh,R21-SRils-1418,18.15.2,100,UX2008,SCTX98-27C1/GA05450-EL52,+,1418,80,103,1
2021,Raleigh,R21-SRils-1419,18.15.3,103,UX2008,SCTX98-27C1/GA05450-EL52,+,1419,80,102,1
2021,Raleigh,R21-SRils-1420,18.15.4,104,UX2008,SCTX98-27C1/GA05450-EL52,+,1420,82,106,1
2021,Raleigh,R21-SRils-1421,18.16.1,105,UX2008,SCTX98-27C1/GA05450-EL52,+,1421,85,114,1
2021,Raleigh,R21-SRils-1422,18.16.2,106,UX2008,SCTX98-27C1/GA05450-EL52,+,1422,85,108,1
2021,Raleigh,R21-SRils-1423,18.16.3,107,UX2008,SCTX98-27C1/GA05450-EL52,+,1423,95,112,1
2021,Raleigh,R21-SRils-1424,18.16.4,108,UX2008,SCTX98-27C1/GA05450-EL52,+,1424,95,104,1
2021,Raleigh,R21-SRils-1425,18.17.1,109,UX2008,SCTX98-27C1/GA05450-EL52,+,1425,90,102,1
2021,Raleigh,R21-SRils-1426,18.17.2,114,UX2008,SCTX98-27C1/GA05450-EL52,+,1426,82,100,1
2021,Raleigh,R21-SRils-1427,18.17.3,115,UX2008,SCTX98-27C1/GA05450-EL52,+,1427,83,103,1
2021,Raleigh,R21-SRils-1428,18.17.4,116,UX2008,SCTX98-27C1/GA05450-EL52,+,1428,100,102,1
2021,Raleigh,R21-SRils-1429,18.18.1,119,UX2008,SCTX98-27C1/GA05450-EL52,+,1429,83,118,1
2021,Raleigh,R21-SRils-1430,18.18.2,120,UX2008,SCTX98-27C1/GA05450-EL52,+,1430,95,112,1
2021,Raleigh,R21-SRils-1431,18.18.3,121,UX2008,SCTX98-27C1/GA05450-EL52,+,1431,100,112,1
2021,Raleigh,R21-SRils-1432,18.18.4,123,UX2008,SCTX98-27C1/GA05450-EL52,+,1432,82,102,1
2021,Raleigh,R21-SRils-1433,18.19.1,124,UX2008,SCTX98-27C1/GA05450-EL52,+,1433,92,101,1
2021,Raleigh,R21-SRils-1434,18.19.2,125,UX2008,SCTX98-27C1/GA05450-EL52,+,1434,92,101,1
2021,Raleigh,R21-SRils-1435,18.19.3,172,UX2008,SCTX98-27C1/GA05450-EL52,+,1435,85,102,1
2021,Raleigh,R21-SRils-1436,18.19.4,173,UX2008,SCTX98-27C1/GA05450-EL52,+,1436,86,113,1
2021,Raleigh,R21-SRils-1437,18.20.1,174,UX2008,SCTX98-27C1/GA05450-EL52,+,1437,90,99,1
2021,Raleigh,R21-SRils-1438,18.20.2,175,UX2008,SCTX98-27C1/GA05450-EL52,+,1438,80,100,1
2021,Raleigh,R21-SRils-1439,18.20.3,176,UX2008,SCTX98-27C1/GA05450-EL52,+,1439,85,101,1
2021,Raleigh,R21-SRils-1440,18.20.4,179,UX2008,SCTX98-27C1/GA05450-EL52,+,1440,101,103,1
2021,Raleigh,R21-SRils-1441,19.1.1,Barley,UX2008,Marker,+,1441,,NA,1
2021,Raleigh,R21-SRils-1442,19.1.2,182,UX2008,SCTX98-27C1/GA05450-EL52,+,1442,90,108,1
2021,Raleigh,R21-SRils-1443,19.1.3,183,UX2008,SCTX98-27C1/GA05450-EL52,+,1443,85,102,1
2021,Raleigh,R21-SRils-1444,19.1.4,TX12D4896,UX2012,Parent,+,1444,95,106,1
2021,Raleigh,R21-SRils-1445,19.2.1,Hilliard,UX2012,Parent,+,1445,85,108,1
2021,Raleigh,R21-SRils-1446,19.2.2,91,UX2012,TX12D4896/HILLIARD,+,1446,87,104,1
2021,Raleigh,R21-SRils-1447,19.2.3,92,UX2012,TX12D4896/HILLIARD,+,1447,90,111,1
2021,Raleigh,R21-SRils-1448,19.2.4,93,UX2012,TX12D4896/HILLIARD,+,1448,95,118,1
2021,Raleigh,R21-SRils-1449,19.3.1,94,UX2012,TX12D4896/HILLIARD,+,1449,100,109,1
2021,Raleigh,R21-SRils-1450,19.3.2,95,UX2012,TX12D4896/HILLIARD,+,1450,102,111,1
2021,Raleigh,R21-SRils-1451,19.3.3,96,UX2012,TX12D4896/HILLIARD,+,1451,105,112,1
2021,Raleigh,R21-SRils-1452,19.3.4,97,UX2012,TX12D4896/HILLIARD,+,1452,95,105,1
2021,Raleigh,R21-SRils-1453,19.4.1,98,UX2012,TX12D4896/HILLIARD,+,1453,97,104,1
2021,Raleigh,R21-SRils-1454,19.4.2,72,UX2012,TX12D4896/HILLIARD,+,1454,90,106,1
2021,Raleigh,R21-SRils-1455,19.4.3,73,UX2012,TX12D4896/HILLIARD,+,1455,80,110,1
2021,Raleigh,R21-SRils-1456,19.4.4,74,UX2012,TX12D4896/HILLIARD,+,1456,102,107,1
2021,Raleigh,R21-SRils-1457,19.5.1,75,UX2012,TX12D4896/HILLIARD,+,1457,95,107,1
2021,Raleigh,R21-SRils-1458,19.5.2,76,UX2012,TX12D4896/HILLIARD,+,1458,85,110,1
2021,Raleigh,R21-SRils-1459,19.5.3,77,UX2012,TX12D4896/HILLIARD,+,1459,100,106,1
2021,Raleigh,R21-SRils-1460,19.5.4,78,UX2012,TX12D4896/HILLIARD,+,1460,90,109,1
2021,Raleigh,R21-SRils-1461,19.6.1,79,UX2012,TX12D4896/HILLIARD,+,1461,80,109,1
2021,Raleigh,R21-SRils-1462,19.6.2,80,UX2012,TX12D4896/HILLIARD,+,1462,77,109,1
2021,Raleigh,R21-SRils-1463,19.6.3,81,UX2012,TX12D4896/HILLIARD,+,1463,80,109,1
2021,Raleigh,R21-SRils-1464,19.6.4,82,UX2012,TX12D4896/HILLIARD,+,1464,77,108,1
2021,Raleigh,R21-SRils-1465,19.7.1,83,UX2012,TX12D4896/HILLIARD,+,1465,85,107,1
