Location,Cross_ID,Entry,Awns,WDR,Powdery_mildew,SNB,Height,Rust,ave_SpS,ave_infert,WeightOf1000Particles,SampleAreaAverage,WKAreaMedian,days_to_head,seeds_per_spikelet
Raleigh,UX1993,UX1993-189,1,2,1,4,90,NA,17.5,1.6666667,41.371,15.314,16.331,156,3.3904761904761904
Raleigh,UX1993,UX1993-19,1,2,3,5,90,NA,20,0.8333333,32.248,13.518,14.303,158,3.4166666666666665
Raleigh,UX1993,UX1993-191,1,2,2,5,85,NA,19.66667,2.6666667,34.859,14.181,14.482,164,2.898304593507696
Raleigh,UX1993,UX1993-192,1,3,4,4,85,NA,18.5,1.6666667,37.096,14.785,15.481,160,3.0180180180180183
Raleigh,UX1993,UX1993-193,1,4,0,NA,80,NA,16.33333,1.8333333,29.315,12.313,12.742,153,3.2857149562683583
Raleigh,UX1993,UX1993-197,1,3,1,5,100,NA,17.33333,2,41.472,15.226,15.585,158,2.884615939349219
Raleigh,UX1993,UX1993-2,1,3,0,5,75,NA,17.83333,2.1666667,39.608,15.112,15.77,157,2.8971968032143556
Raleigh,UX1993,UX1993-21,1,2,1,5,85,NA,20,0.6666667,33.947,13.989,15.077,159,3.5666666666666664
Raleigh,UX1993,UX1993-23,1,2,1,5,95,NA,17.83333,0.8333333,41.717,15.433,16.377,159,3.4018697947420176
Raleigh,UX1993,UX1993-24,1,3,2,5,90,NA,20,1.1666667,33.792,13.793,14.675,159,3.675
Raleigh,UX1993,UX1993-25,1,3,2,3,95,NA,19.16667,2.3333333,36.424,13.678,14.842,164,3.1391298888469756
Raleigh,UX1993,UX1993-26,1,4,0,6,105,NA,17.5,1.5,38.474,14.383,15.19,157,2.895238095238095
Raleigh,UX1993,UX1993-28,1,2,0,2,100,NA,19.66667,2.6666667,33.994,13.222,13.454,175,2.4661012769319868
Raleigh,UX1993,UX1993-29,1,4,1,5,85,NA,15.83333,1.8333333,33.047,13.676,14.26,158,3.115790129640027
Raleigh,UX1993,UX1993-3,1,3,1,5,95,NA,17,2,39.655,15.017,15.449,157,2.8529411764705883
Raleigh,UX1993,UX1993-30,1,3,2,4,85,NA,18,1.1666667,41.613,14.977,15.97,156,2.9444444444444446
Raleigh,UX1993,UX1993-31,1,2,1,2,95,NA,22.83333,3.5,34.534,13.732,14.183,171,2.8175186594917747
Raleigh,UX1993,UX1993-32,1,4,2,5,85,NA,19.8,1.4,33.579,13.19,14.135,160,3.393939393939394
Raleigh,UX1993,UX1993-33,1,2,3,6,85,NA,18.66667,1.8333333,35.431,13.579,14.262,160,3.008928034119994
Raleigh,UX1993,UX1993-34,1,3,2,3,90,NA,22.16667,1.8333333,27.107,11.769,11.979,173,3.1203002826616117
Raleigh,UX1993,UX1993-35,1,3,2,NA,85,NA,18.83333,1.8333333,30.815,12.864,13.58,157,3.5309740762785977
Raleigh,UX1993,UX1993-37,1,4,4,NA,75,NA,17.83333,1.5,33.579,13.23,13.691,155,3.028037949165972
Raleigh,UX1993,UX1993-38,1,2,4,2,100,NA,22.33333,3.5,29.281,12.127,12.713,163,3.059701949209246
Raleigh,UX1993,UX1993-4,1,3,0,6,90,NA,17.33333,1.6666667,37.039,13.916,14.746,157,3.173077533284141
Raleigh,UX1993,UX1993-40,1,2,3,4,95,NA,20.66667,1.5,32.681,13.331,13.881,170,3.1854833571801033
Raleigh,UX1993,UX1993-41,1,3,0,1,90,NA,20.66667,2.3333333,31.191,12.614,12.861,172,2.7741931009365968
Raleigh,UX1993,UX1993-42,1,2,1,4,80,NA,19.16667,2,34.641,12.742,14.346,161,3.1999994434783576
Raleigh,UX1993,UX1993-43,1,4,0,NA,85,NA,17.33333,1.3333333,33.199,13.944,14.532,158,2.9326928716717062
Raleigh,UX1993,UX1993-44,1,3,3,NA,95,NA,18.2,1.25,34.598,13.568,14.2265,155,3.2005255710531637
Raleigh,UX1993,UX1993-45,1,1,3,4,90,NA,18,1.5,41.358,15.664,16.272,162,3
Raleigh,UX1993,UX1993-46,1,4,2,5,80,NA,16.16667,2,34.234,13.17,13.967,156,3.010308657668318
Raleigh,UX1993,UX1993-47,1,4,4,NA,85,NA,17.5,1.3333333,30.65,12.642,13.254,155,2.7904761904761908
Raleigh,UX1993,UX1993-48,1,2,3,3,105,NA,20.5,2.3333333,39.451,14.881,15.352,161,2.83739837398374
Raleigh,UX1993,UX1993-49,1,2,0,4,80,NA,20.33333,1.5,36.304,14.93,15.602,159,3.049180827734562
Raleigh,UX1993,UX1993-5,1,3,2,3,100,NA,19.16667,1.3333333,37.131,14.208,14.865,156,3.3304342034027474
Raleigh,UX1993,UX1993-50,1,3,0,5,80,NA,20.16667,1.1666667,34.527,13.905,14.27,156,3.2727267317807054
Raleigh,UX1993,UX1993-51,1,3,2,7,80,NA,19,2,29.753,12.238,12.504,158,2.982456140350877
Raleigh,UX1993,UX1993-52,1,2,0,2,90,NA,21.8,1.8,32.244,12.719,13.382,174,3.192660550458715
Raleigh,UX1993,UX1993-55,1,3,2,3,85,NA,21,1.6,28.605,11.537,11.667,177,2.857142857142857
Raleigh,UX1993,UX1993-56,1,3,1,5,87.5,NA,18.5,2,36.2945,14.3705,14.972000000000001,159,3.1275162666478815
Raleigh,UX1993,UX1993-57,1,4,3,NA,85,NA,19.33333,1.8333333,25.63,11.449,11.731,159,2.939655679250979
Raleigh,UX1993,UX1993-59,1,2,3,4,100,NA,22.5,2.8333333,29.519,12.324,12.941,169,2.8814814814814813
Raleigh,UX1993,UX1993-6,1,2,3,2,90,NA,20.5,1.8333333,33.278,13.117,13.592,173,3.0325203252032518
Raleigh,UX1993,UX1993-60,1,1,NA,5,85,NA,17.2,1.8,33.056,11.512,14.369,161,4.0813953488372094
Raleigh,UX1993,UX1993-61,1,3,NA,5,90,NA,18,1.8,29.534,10.936,13.029,158,3.477777777777778
Raleigh,UX1993,UX1993-62,1,2,NA,4,95,NA,20.4,2.6,36.745,14.107,14.784,161,3.0196078431372553
Raleigh,UX1993,UX1993-63,1,3,2,5,95,NA,19.2,1.2,27.249,9.551,12.818,160,4.572916666666667
Raleigh,UX1993,UX1993-65,1,3,NA,4,95,NA,19.2,1,31.335,13.243,13.731,159,1.8125
Raleigh,UX1993,UX1993-66,1,3,NA,6,90,NA,17.2,2,37.559,14.139,14.505,156,2.918604651162791
Raleigh,UX1993,UX1993-67,1,1,NA,5,90,NA,18.2,2.6,32.409,12.814,13.342,162,2.7252747252747254
Raleigh,UX1993,UX1993-68,1,4,NA,4,95,NA,18.2,1,32.219,12.429,13.234,158,3.3736263736263736
Raleigh,UX1993,UX1993-69,1,2.5,1.5,5,92.5,NA,17.05,2.3,31.887,12.496500000000001,13.229,159,2.8926767676767677
Raleigh,UX1993,UX1993-7,1,1,1,6,85,NA,17.66667,2.1666667,38.034,14.814,15.405,161,2.6792447775009856
Raleigh,UX1993,UX1993-70,1,3,NA,5,90,NA,17.6,0.8,33.948,13.242,13.944,157,3.5227272727272725
Raleigh,UX1993,UX1993-71,1,2,NA,5,95,NA,18.8,2.2,43.369,15.985,16.661,160,2.9680851063829783
Raleigh,UX1993,UX1993-72,1,1,NA,4,95,NA,22.2,2.6,30.258,12.249,12.502,177,2.810810810810811
Raleigh,UX1993,UX1993-73,1,3,1,4,85,NA,18.6,2.4,30.831,12.155,13.194,157,3.021505376344086
Raleigh,UX1993,UX1993-74,1,3,NA,4,90,NA,20.4,1,30.114,11.549,12.543,157,3.1568627450980395
Raleigh,UX1993,UX1993-75,1,3,NA,4,85,NA,23,1.8,NA,NA,NA,167,NA
Raleigh,UX1993,UX1993-76,1,3,NA,4,80,NA,17.6,1.2,41.085,14.951,15.338,157,2.9318181818181817
Raleigh,UX1993,UX1993-77,1,2,2,1,100,NA,21.4,2.8,36.578,14.15,14.903,170,2.9813084112149535
Raleigh,UX1993,UX1993-78,1,4,NA,5,85,NA,18.8,0.6,36.275,13.913,14.507,162,3.521276595744681
Raleigh,UX1993,UX1993-79,1,3,NA,4,85,NA,16.4,1.6,38.43,14.022,14.577,161,2.963414634146342
Raleigh,UX1993,UX1993-8,1,3,2,7,80,NA,20.5,1.6666667,39.628,15.281,15.803,158,3.065040650406504
Raleigh,UX1993,UX1993-80,1,2,NA,5,85,NA,20.2,1.6,36.548,14.345,14.85,159,2.930693069306931
Raleigh,UX1993,UX1993-82,1,3,NA,6,95,NA,17.2,1.2,36.785,14.073,14.575,158,3.2209302325581395
Raleigh,UX1993,UX1993-83,1,3,1,5,85,NA,18,2,31.979,12.578,13.647,156,2.7444444444444445
Raleigh,UX1993,UX1993-85,1,2,NA,2,100,NA,19.8,3.2,31.447,12.399,13.15,175,2.3737373737373737
Raleigh,UX1993,UX1993-86,1,3,NA,4,95,NA,17.6,0.6,33.865,12.947,13.558,160,3.215909090909091
Raleigh,UX1993,UX1993-87,1,3,NA,6,80,NA,18.2,1.6,31.583,12.849,13.345,156,2.7252747252747254
Raleigh,UX1993,UX1993-88,1,4,NA,5,95,NA,16.4,1,34.854,13.682,14.434,158,3.0365853658536586
Raleigh,UX1993,UX1993-9,1,3,2,5,90,NA,18.16667,1.1666667,42.069,15.269,16.506,157,3.38532047975771
Raleigh,UX1993,UX1993-90,1,4,NA,6,95,NA,15.8,1.2,31.297,11.868,12.508,157,2.7341772151898733
Raleigh,UX1993,UX1993-91,1,4,NA,NA,80,NA,17.6,1,25.845,11.378,11.82,159,3.0909090909090904
Raleigh,UX1993,UX1993-92,1,2,NA,2,105,NA,24.6,1.4,33.972,13.442,14.157,173,2.9105691056910565
Raleigh,UX1993,UX1993-93,1,3,2,4,95,NA,17.4,2.6,32.262,12.112,13.163,158,2.5977011494252875
Raleigh,UX1993,UX1993-94,1,3,NA,4,95,NA,19,0.8,34.463,13.633,14.496,160,3.3263157894736843
Raleigh,UX1993,UX1993-95,1,3,2,3,85,NA,18.2,1.6,24.779,11.521,11.883,161,1.2857142857142856
Raleigh,UX1993,UX1993-96,1,3,1,4,95,NA,16.4,2.4,33.599,13.308,14.58,156,2.8170731707317076
Raleigh,UX1993,UX1993-97,1,3,2,6,85,NA,17,1.6,35.638,13.863,14.144,157,2.576470588235294
Raleigh,UX1993,UX1993-98,1,2,NA,2,100,NA,22,2.4,34.97,13.101,13.968,174,2.6727272727272724
Raleigh,UX1993,UX1993-99,1,2,NA,2,90,NA,19.8,2.2,31.649,12.48,12.923,173,2.303030303030303
Raleigh,UX1994,UX1994-10,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1994,UX1994-100,0,3,NA,3,85,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX1994,UX1994-101,1,2,NA,3,95,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1994,UX1994-103,1,2,NA,2,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1994,UX1994-104,1,2,NA,3,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-105,1,3,NA,3,90,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-106,1,2,NA,2,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-108,0,2,NA,3,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-109,1,2,0,4,100,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX1994,UX1994-11,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-111,1,3,NA,3,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-113,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-114,1,2,NA,3,95,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX1994,UX1994-115,1,2,NA,2,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-116,0,3,NA,2,80,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX1994,UX1994-120,1,2,2,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-121,0,2,0,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-122,0,3,0,NA,75,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-123,0,2,NA,2,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-124,1,2,1,NA,70,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-125,0,2,NA,4,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-127,1,2,0,3,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-128,1,3,NA,2,90,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX1994,UX1994-129,1,2,1,NA,75,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-13,1,2,0,3,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-130,1,2,1,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-131,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-132,1,2,NA,2,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-133,0,2,NA,3,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-134,1,2,NA,3,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-135,1,2,1,2,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-136,1,2,NA,2,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-137,1,2,NA,2,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-138,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-139,1,2,1,NA,80,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX1994,UX1994-14,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1994,UX1994-140,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1994,UX1994-150,0,2,2,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-152,0,2,1,1,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-153,1,2,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-155,0,2,1,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-158,1,2,NA,2,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-159,0,2,0,3,80,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1994,UX1994-16,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-163,0,3,0,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-168,0,3,NA,3,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-17,1,2,NA,4,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-171,1,3,NA,3,90,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-173,1,2,1,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-174,0,3,3,NA,75,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-177,1,2,NA,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-178,1,2,1,NA,70,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-18,1,2,0,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-180,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-181,1,3,0,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-183,0,3,1,NA,75,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-184,0,3,1,NA,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-185,0,3,NA,3,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-188,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-19,1,2,NA,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-191,0,3,0,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-192,0,1,1,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-195,0,2,1,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-196,1,2,NA,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-198,0,2,1,NA,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-199,0,3,NA,2,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-20,1,2,0,4,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-201,0,2,NA,3,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-202,1,3,1,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-205,0,1,2,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-207,1,2,NA,5,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-208,0,2,0,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-210,0,3,0,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-211,0,3,1,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-214,0,2,NA,4,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-218,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX1994,UX1994-22,1,2,NA,4,85,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1994,UX1994-24,1,1,0,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-25,1,3,NA,1,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-26,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-27,1,2,NA,2,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-29,1,1,0,NA,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1994,UX1994-3,1,3,1,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-31,1,2,NA,3,95,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-32,1,2,NA,4,90,NA,NA,NA,NA,NA,NA,155,NA
Raleigh,UX1994,UX1994-33,1,2,NA,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-34,0,2,1,NA,70,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-35,0,2,NA,3,80,NA,NA,NA,NA,NA,NA,162,NA
Raleigh,UX1994,UX1994-36,1,2,NA,3,85,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1994,UX1994-37,1,2,NA,2,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-38,1,1,1,NA,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-41,1,2,NA,3,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-42,1,2,0,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-43,1,3,NA,2,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-46,1,2,NA,3,85,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX1994,UX1994-47,1,2,NA,2,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1994,UX1994-48,1,3,0,3,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-49,1,3,1,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-50,0,2,0,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-51,1,1,NA,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-52,1,2,0,3,85,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-53,1,3,0,3,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-54,1,2,1,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-56,0,3,1,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-58,0,2,1,NA,75,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-59,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-61,0,3,0,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-62,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-63,1,2,0,NA,95,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-64,1,1,2,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-65,0,3,NA,1,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-66,1,2,1,2,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-67,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-68,1,3,2,NA,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-69,0,3,2,NA,90,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1994,UX1994-70,0,2,1,NA,90,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-71,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-72,0,2,NA,2,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-73,0,2,0,NA,80,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-74,1,2,1,NA,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-75,0,2,NA,4,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-76,0,2,NA,2,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-77,0,2,1,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-79,0,2,1,NA,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-8,1,2,1,NA,90,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-80,1,2,0,NA,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-81,0,2,NA,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-83,1,2,1,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-86,0,2,1,NA,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-87,0,2,NA,4,85,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-9,1,2,0,NA,90,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1994,UX1994-90,0,1,1,2,80,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-91,0,3,1,NA,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-93,1,2,0,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-94,1,3,NA,3,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1994,UX1994-96,1,3,0,NA,90,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1994,UX1994-97,0,2,1,NA,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1994,UX1994-98,1,2,NA,4,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1994,UX1994-99,1,2,NA,2,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1995,UX1995-1,0,3,1,2,80,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1995,UX1995-10,1,3,3.5,5,65,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1995,UX1995-100,0,2,0,4,75,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1995,UX1995-101,1,2,0,5,80,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1995,UX1995-104,0,3,3,4,75,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1995,UX1995-105,1,3,0,4,95,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1995,UX1995-106,0,1,0,3,65,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1995,UX1995-107,0,2,0,3,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1995,UX1995-109,1,1,0,3,70,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1995,UX1995-11,0,1,2,3,85,NA,NA,NA,NA,NA,NA,160,NA
Raleigh,UX1995,UX1995-110,1,2,1,2,75,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1995,UX1995-112,0,3,0,4,75,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1995,UX1995-113,0,1,4,3,90,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1995,UX1995-114,0,4,0,4,75,NA,NA,NA,NA,NA,NA,158,NA
Raleigh,UX1995,UX1995-115,1,3,1,NA,60,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1995,UX1995-117,1,1,3.5,4,75,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1995,UX1995-121,1,1,0,2,75,NA,NA,NA,NA,NA,NA,166,NA
Raleigh,UX1995,UX1995-123,1,1,0,4,75,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1995,UX1995-127,0,2,0,3,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1995,UX1995-128,0,2,0,NA,65,NA,NA,NA,NA,NA,NA,157,NA
Raleigh,UX1995,UX1995-129,0,2,0,4,65,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1995,UX1995-13,1,2,1,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1995,UX1995-130,1,2,1,4,85,NA,NA,NA,NA,NA,NA,163,NA
Raleigh,UX1995,UX1995-131,1,3,4,NA,65,NA,NA,NA,NA,NA,NA,165,NA
Raleigh,UX1995,UX1995-132,0,2,1,4,85,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1995,UX1995-135,1,2,0,3,70,NA,NA,NA,NA,NA,NA,161,NA
Raleigh,UX1995,UX1995-136,0,1,0,2,70,NA,NA,NA,NA,NA,NA,164,NA
Raleigh,UX1995,UX1995-137,0,2,0,3,80,NA,NA,NA,NA,NA,NA,159,NA
Raleigh,UX1995,UX1995-139,0,3,0,4,65,NA,NA,NA,NA,NA,NA,156,NA
Raleigh,UX1995,UX1995-140,1,3,0,2,75,NA,NA,NA,NA,NA,NA,159,NA
