family,trait,marker,MAF,p
UX1993,Height,S3B_685317195,0.4949494949494949,1.7001272809541099e-6
UX1993,Height,S3B_692021127,0.4974747474747475,1.8534419662220659e-6
UX1993,Height,S3B_711110662,0.49747474747474746,1.7140495037685102e-6
UX1993,Height,S3B_711349262,0.49747474747474746,2.824364124515164e-6
UX1993,Height,S3B_714997886,0.4974747474747475,7.048198867960119e-7
UX1993,Height,S3B_716317143,0.49747474747474746,6.070051696554636e-7
UX1993,Height,S3B_719851432,0.4974747474747475,1.3784612965645422e-6
UX1993,Height,S3B_723475209,0.49747474747474746,3.4062488006825414e-6
UX1993,Height,S3B_821436982,0.4696969696969697,2.1038813056161436e-10
UX1993,Height,S3B_822180082,0.4722222222222222,2.0214933649721155e-9
UX1993,Height,S3B_824290073,0.4671717171717172,1.750038210406287e-13
UX1993,Height,S3B_825427364,0.4671717171717172,8.549671865637923e-13
UX1993,Height,S3B_825490212,0.4671717171717172,1.3991445821834736e-10
UX1993,Height,S3B_825523828,0.4671717171717172,2.311180591681708e-12
UX1993,Height,S3B_825887076,0.4671717171717172,2.4592718661681516e-12
UX1993,Height,S3B_825992776,0.4671717171717172,1.7002678672520243e-7
UX1993,Height,S3B_826652050,0.4671717171717172,2.1093059273487136e-11
UX1993,Height,S3B_827447768,0.48484848484848486,3.4463755160626366e-8
UX1993,Height,S3B_829355285,0.4696969696969697,1.2003473987548793e-10
UX1993,Height,S4A_137557861,0.4444444444444444,3.335854680079833e-8
UX1993,Height,S4A_544067894,0.41161616161616166,4.74730289402549e-10
UX1993,Height,S4A_552215864,0.4116161616161616,5.237941412760552e-12
UX1993,Height,S4A_559591696,0.4116161616161616,9.92884835224557e-10
UX1993,Height,S5A_575821560,0.4696969696969697,2.1558099430108532e-13
UX1993,Height,S5A_578832139,0.48484848484848486,3.8873266553017734e-7
UX1993,Height,S5A_585018041,0.4974747474747475,1.189932830255418e-12
UX1993,Height,S5A_585200466,0.4974747474747475,1.0477581406119856e-10
UX1993,Height,S5D_543847335,0.48989898989898994,5.680401564772505e-7
UX1993,Height,S5D_544153906,0.4974747474747475,3.338611372242282e-6
UX1993,Height,S5D_548554235,0.494949494949495,1.3225416958446292e-7
UX1993,Height,S5D_549580733,0.494949494949495,2.8510786335213396e-7
UX1993,Height,S6A_30379878,0.3712121212121212,3.624347245597639e-7
UX1993,Height,S6A_32900471,0.3712121212121212,5.836899935704052e-8
UX1993,Height,S6A_35637975,0.3712121212121212,1.174868406893317e-8
UX1993,Height,S6A_36702322,0.3712121212121212,5.671500008976709e-8
UX1993,Height,S6A_36724475,0.3712121212121212,1.3670424680629532e-8
UX1993,Height,S6A_36948651,0.3712121212121212,7.053728950804107e-9
UX1993,Height,S6A_49121133,0.34595959595959597,3.971374447729326e-7
UX1993,Height,S6A_49870909,0.4065656565656566,4.268635525460637e-7
UX1993,Height,S6A_49870910,0.41161616161616166,8.696372927189595e-7
UX1993,Height,S6A_60589355,0.36111111111111116,1.0051156362108412e-11
UX1993,Height,S6A_63178124,0.3611111111111111,3.6392923019828635e-12
UX1993,Height,S6A_67484956,0.3686868686868687,5.6070946898292965e-11
UX1993,Height,S6A_70239703,0.3686868686868687,1.778612791818691e-11
UX1993,Height,S6A_74563468,0.351010101010101,3.632024632904763e-14
UX1993,Height,S6A_86027142,0.351010101010101,1.1697329735833328e-9
UX1993,Height,S6A_90214473,0.351010101010101,2.2300465081086238e-11
UX1993,Height,S6A_92886996,0.351010101010101,1.2593366047657204e-10
UX1993,Height,S6A_96130216,0.34595959595959597,1.4563368610838507e-9
UX1993,Height,S6A_98211529,0.3459595959595959,3.0718218948007526e-15
UX1993,Height,S6A_99969813,0.36363636363636365,6.69041983398077e-18
UX1993,Height,S6A_100062732,0.36363636363636365,1.1373527375922923e-17
UX1993,Height,S6A_106080668,0.3712121212121212,8.043472327333397e-16
UX1993,Height,S6A_113174486,0.3661616161616162,1.0082544753013693e-6
UX1993,Height,S6A_146443230,0.3787878787878788,6.45727269475168e-19
UX1993,Height,S6A_157164059,0.49242424242424243,6.10963289058368e-8
UX1993,Height,S6A_266973567,0.3939393939393939,4.904852977661987e-27
UX1993,Height,S6A_339647726,0.3939393939393939,1.4049221315092186e-12
UX1993,Height,S6A_361416406,0.3939393939393939,6.022923162948975e-23
UX1993,Height,S6A_421525668,0.41666666666666663,1.3869206937314456e-19
UX1993,Height,S6A_421525674,0.33080808080808083,1.6557514605532096e-9
UX1993,Height,S6A_448055504,0.39646464646464646,1.3999866282402863e-14
UX1993,Height,S6A_449689420,0.39646464646464646,6.882865492106783e-20
UX1993,Height,S6A_449807950,0.39646464646464646,4.5771435378470857e-23
UX1993,Height,S6A_449964357,0.39646464646464646,1.6313687657859554e-18
UX1993,Height,S6A_520667476,0.3686868686868687,3.0095658277852887e-9
UX1993,Height,S6A_520845639,0.38131313131313127,8.543319910474908e-17
UX1993,Height,S6A_524060173,0.3813131313131313,6.039602152536781e-10
UX1993,Height,S6A_538501148,0.41161616161616166,3.5118360259600843e-9
UX1993,Height,S6A_555753441,0.4242424242424242,4.983917094215972e-9
UX1993,Height,S6A_555860128,0.4242424242424242,9.430964293244635e-10
UX1993,Height,S6A_559740187,0.41666666666666663,2.9771496054857234e-9
UX1993,Height,S6A_563486116,0.452020202020202,1.1993720000405803e-6
UX1993,Height,S6A_573489517,0.45707070707070707,3.1406965932492505e-7
UX1994,Height,S1B_10014975,0.4933628318584071,1.8575600281844254e-6
UX1994,Height,S2A_514858401,0.49557522123893805,1.928375893579287e-6
UX1994,Height,S2B_24883480,0.48008849557522126,1.6897846586557332e-6
UX1994,Height,S2B_24887574,0.48008849557522126,2.4046241138300194e-6
UX1994,Height,S2B_236583799,0.4601769911504425,1.7351269635262489e-6
UX1994,Height,S2B_391103173,0.4491150442477876,2.399098003626121e-6
UX1994,Height,S2B_399354475,0.4491150442477876,3.642720240018442e-7
UX1994,Height,S2B_409664093,0.4491150442477876,2.8480516840710614e-6
UX1994,Height,S2B_412775324,0.4491150442477876,5.74632059986271e-7
UX1994,Height,S2B_452775448,0.44026548672566373,3.214886021284227e-6
UX1994,Height,S2B_475610611,0.4469026548672566,2.756595575936806e-6
UX1994,Height,S2B_528879939,0.4336283185840708,3.2541941594854255e-6
UX1994,Height,S2B_565059786,0.4358407079646017,1.7163137475787522e-6
UX1994,Height,S2B_601784525,0.43805309734513276,1.5743942137540485e-8
UX1994,Height,S3B_684637600,0.4756637168141593,1.1919254201292818e-7
UX1994,Height,S3B_685317195,0.4756637168141593,1.7001272809541099e-6
UX1994,Height,S3B_692021127,0.4668141592920354,1.8534419662220659e-6
UX1994,Height,S3B_700927199,0.4668141592920354,8.505121384877743e-7
UX1994,Height,S3B_711349262,0.4491150442477876,2.824364124515164e-6
UX1994,Height,S3B_714997886,0.4491150442477876,7.048198867960119e-7
UX1994,Height,S3B_716317143,0.4491150442477876,6.070051696554636e-7
UX1994,Height,S3B_719851432,0.44690265486725667,1.3784612965645422e-6
UX1994,Height,S3B_723475209,0.4446902654867257,3.4062488006825414e-6
UX1994,Height,S3B_818316042,0.49557522123893805,1.5450018115738712e-7
UX1994,Height,S3B_818336541,0.49557522123893805,1.5450018115738712e-7
UX1994,Height,S3B_818410201,0.497787610619469,2.8545680440326498e-9
UX1994,Height,S3B_829250705,0.49336283185840707,4.8477696739077225e-9
UX1994,Height,S4A_708631185,0.4557522123893806,7.747130052328006e-8
UX1994,Height,S5D_548355090,0.47123893805309736,1.5150601066077707e-6
UX1994,Height,S5D_548554235,0.4668141592920354,1.3225416958446292e-7
UX1994,Height,S5D_549580733,0.4579646017699115,2.8510786335213396e-7
UX1994,Height,S6A_36948651,0.4668141592920354,7.053728950804107e-9
UX1994,Height,S6A_52784339,0.48008849557522126,3.645874117425368e-8
UX1994,Height,S6A_58591286,0.4646017699115044,4.687156398549438e-9
UX1994,Height,S6A_60589355,0.4911504424778761,1.0051156362108412e-11
UX1994,Height,S6A_63178124,0.49557522123893805,3.6392923019828635e-12
UX1994,Height,S6A_64351211,0.49557522123893805,7.815315510526936e-9
UX1994,Height,S6A_67026538,0.497787610619469,5.497814452801507e-8
UX1994,Height,S6A_67484956,0.497787610619469,5.6070946898292965e-11
UX1994,Height,S6A_70030161,0.4977876106194691,9.310854967765502e-11
UX1994,Height,S6A_70239703,0.497787610619469,1.778612791818691e-11
UX1994,Height,S6A_74563468,0.4977876106194691,3.632024632904763e-14
UX1994,Height,S6A_76625816,0.49557522123893805,2.8323190817376374e-12
UX1994,Height,S6A_78032830,0.5,4.2927020707489766e-8
UX1994,Height,S6A_83497692,0.49557522123893805,8.896977726321984e-8
UX1994,Height,S6A_86027142,0.4977876106194691,1.1697329735833328e-9
UX1994,Height,S6A_90214473,0.4977876106194691,2.2300465081086238e-11
UX1994,Height,S6A_92886996,0.4933628318584071,1.2593366047657204e-10
UX1994,Height,S6A_96130216,0.49557522123893805,1.4563368610838507e-9
UX1994,Height,S6A_96790897,0.48672566371681414,8.735085120884927e-9
UX1994,Height,S6A_98064510,0.49557522123893805,3.858692480946399e-9
UX1994,Height,S6A_98211529,0.5,3.0718218948007526e-15
UX1994,Height,S6A_99795250,0.5,1.0729507231663344e-13
UX1994,Height,S6A_99969813,0.5,6.69041983398077e-18
UX1994,Height,S6A_100062732,0.5,1.1373527375922923e-17
UX1994,Height,S6A_106080668,0.49557522123893805,8.043472327333397e-16
UX1994,Height,S6A_106479262,0.49557522123893805,4.458357961836554e-12
UX1994,Height,S6A_108213749,0.4911504424778761,2.235182617205228e-11
UX1994,Height,S6A_123541747,0.49557522123893805,7.072574895219447e-16
UX1994,Height,S6A_157164059,0.5,6.10963289058368e-8
UX1994,Height,S6A_192541070,0.5,2.5984332354784957e-10
UX1994,Height,S6A_199016558,0.49557522123893805,1.6444412732598127e-6
UX1994,Height,S6A_266973567,0.49557522123893805,4.904852977661987e-27
UX1994,Height,S6A_339647726,0.5,1.4049221315092186e-12
UX1994,Height,S6A_361416406,0.49557522123893805,6.022923162948975e-23
UX1994,Height,S6A_378862010,0.5,1.117895242372649e-10
UX1994,Height,S6A_428106357,0.49557522123893805,4.880436647624145e-23
UX1994,Height,S6A_449964357,0.4911504424778761,1.6313687657859554e-18
UX1994,Height,S6A_459678701,0.4911504424778761,1.920556033651314e-16
UX1994,Height,S6A_469551147,0.5,4.240735698937115e-17
UX1994,Height,S6A_473574940,0.4911504424778761,2.394980697658059e-13
UX1994,Height,S6A_499197587,0.4911504424778761,1.3104718455564811e-11
UX1994,Height,S6A_524060173,0.4911504424778761,6.039602152536781e-10
UX1995,Height,S1B_6678732,0.44495412844036697,9.283403331926708e-11
UX1995,Height,S1B_6758665,0.44495412844036697,2.24064137598378e-14
UX1995,Height,S1B_6783243,0.44495412844036697,2.24064137598378e-14
UX1995,Height,S1B_7070251,0.44495412844036697,6.768420507275366e-13
UX1995,Height,S1B_7989396,0.44495412844036697,3.3705172579260624e-13
UX1995,Height,S1B_8181676,0.44495412844036697,2.58014259188871e-9
UX1995,Height,S1B_8866241,0.44495412844036697,1.2874854858512876e-10
UX1995,Height,S1B_9007028,0.44495412844036697,1.3463923456439402e-11
UX1995,Height,S1B_9270112,0.44495412844036697,1.1711994113554773e-6
UX1995,Height,S1B_9291961,0.44495412844036697,2.3508751464198696e-6
UX1995,Height,S1B_11408550,0.44495412844036697,5.7841760712626843e-11
UX1995,Height,S1B_12778797,0.44495412844036697,6.138481448171654e-7
UX1995,Height,S1B_13629533,0.44495412844036697,2.6173049634927747e-13
UX1995,Height,S1B_17350160,0.3876146788990825,4.464692158730328e-8
UX1995,Height,S1B_17568004,0.4380733944954128,2.6546831989660602e-8
UX1995,Height,S1B_17836570,0.4426605504587156,8.313323820330983e-8
UX1995,Height,S1B_21523313,0.4426605504587156,6.523742547052755e-12
UX1995,Height,S1B_45803760,0.4610091743119266,1.7816284197162446e-6
UX1995,Height,S1B_46228373,0.45642201834862384,6.044258682410609e-11
UX1995,Height,S1B_48279869,0.48623853211009177,2.4541384763281954e-6
UX1995,Height,S1B_56536392,0.45642201834862384,4.920004353644021e-10
UX1995,Height,S1B_57687500,0.45642201834862384,2.2904335664177257e-10
UX1995,Height,S1B_324358106,0.42660550458715596,2.416059446321765e-7
UX1995,Height,S1B_329299066,0.43119266055045874,3.3602224107217697e-6
UX1995,Height,S1B_576555765,0.4105504587155963,3.009040745500927e-6
UX1995,Height,S1B_585322218,0.4151376146788991,2.1190651098930808e-6
UX1995,Height,S1B_669955527,0.47706422018348627,1.258998927512284e-6
UX1995,Height,S2A_431080012,0.4724770642201835,3.313685600494125e-6
UX1995,Height,S2A_514858401,0.4724770642201835,1.928375893579287e-6
UX1995,Height,S2B_24883480,0.48853211009174313,1.6897846586557332e-6
UX1995,Height,S2B_24887574,0.48853211009174313,2.4046241138300194e-6
UX1995,Height,S2B_236583799,0.44954128440366975,1.7351269635262489e-6
UX1995,Height,S2D_29322309,0.47935779816513757,2.8144307400031667e-8
UX1995,Height,S2D_29712561,0.47935779816513757,2.1213396180660605e-12
UX1995,Height,S2D_62615629,0.48394495412844035,4.986510216819943e-7
UX1995,Height,S2D_63526400,0.29357798165137616,2.5247616795142096e-8
UX1995,Height,S2D_70643043,0.48394495412844035,1.1105219060318322e-6
UX1995,Height,S2D_78710082,0.47477064220183485,1.228833080266249e-8
UX1995,Height,S2D_80219965,0.46788990825688076,4.774784806876094e-7
UX1995,Height,S2D_556012409,0.49311926605504586,3.3909098086827975e-6
UX1995,Height,S2D_572734652,0.4793577981651376,8.81895503477515e-7
UX1995,Height,S2D_572734692,0.4793577981651376,2.9272451938096746e-6
UX1995,Height,S2D_575686517,0.47706422018348627,3.563049640888386e-7
UX1995,Height,S2D_576583174,0.47706422018348627,1.277571552960432e-6
UX1995,Height,S2D_579060491,0.4793577981651376,5.732114306866762e-7
UX1995,Height,S3A_20359693,0.4908256880733945,1.4704625882186683e-6
UX1995,Height,S3A_21265218,0.481651376146789,1.580790273604777e-6
UX1995,Height,S3A_21787498,0.481651376146789,6.646922436080535e-11
UX1995,Height,S3A_21799570,0.481651376146789,6.646922436080535e-11
UX1995,Height,S3A_23394072,0.47477064220183485,8.901980243830279e-8
UX1995,Height,S3A_23651474,0.47477064220183485,1.0293740958735658e-7
UX1995,Height,S3A_24532914,0.47935779816513757,2.0337874667572637e-7
UX1995,Height,S3A_24612138,0.4793577981651376,7.378985276080266e-7
UX1995,Height,S3A_24747957,0.49311926605504586,1.7310762484601521e-7
UX1995,Height,S3A_57726225,0.4197247706422018,6.761957345696538e-7
UX1995,Height,S3A_58926867,0.44724770642201833,1.2090082196554227e-6
UX1995,Height,S3A_61079220,0.4426605504587156,3.93361271722139e-7
UX1995,Height,S3A_65967808,0.49311926605504586,1.376905406291451e-7
UX1995,Height,S3B_711110662,0.3990825688073395,1.7140495037685102e-6
UX1995,Height,S3B_711349262,0.3990825688073395,2.824364124515164e-6
UX1995,Height,S3B_719851432,0.3990825688073395,1.3784612965645422e-6
UX1995,Height,S3B_821704372,0.2889908256880734,2.695693900492492e-6
UX1995,Height,S3B_822180082,0.5,2.0214933649721155e-9
UX1995,Height,S3B_825427364,0.481651376146789,8.549671865637923e-13
UX1995,Height,S3B_825490212,0.481651376146789,1.3991445821834736e-10
UX1995,Height,S3B_825887076,0.48623853211009177,2.4592718661681516e-12
UX1995,Height,S3B_825992776,0.48623853211009177,1.7002678672520243e-7
UX1995,Height,S3B_826652050,0.48623853211009177,2.1093059273487136e-11
UX1995,Height,S3B_826916980,0.48394495412844035,2.504770675435261e-8
UX1995,Height,S3B_827445115,0.48394495412844035,8.177544033445406e-9
UX1995,Height,S3B_829355285,0.48394495412844035,1.2003473987548793e-10
UX1995,Height,S3B_829359363,0.48394495412844035,1.0452133074028731e-7
UX1995,Height,S4A_58223442,0.5,1.5201565129372691e-6
UX1995,Height,S4A_137557861,0.4954128440366973,3.335854680079833e-8
UX1995,Height,S4A_227691695,0.48623853211009177,5.881300276372198e-8
UX1995,Height,S4A_352495200,0.4380733944954128,3.2375182363382508e-6
UX1995,Height,S4A_552215864,0.49770642201834864,5.237941412760552e-12
UX1995,Height,S4A_559591696,0.49770642201834864,9.92884835224557e-10
UX1995,Height,S4A_669386657,0.48394495412844035,1.1564233980899275e-8
UX1995,Height,S4A_669437576,0.4954128440366973,1.5490152924863613e-6
UX1995,Height,S4A_702066266,0.481651376146789,2.960570915358437e-6
UX1995,Height,S4A_703230340,0.48853211009174313,2.419778383128986e-6
UX1995,Height,S4A_703230353,0.48853211009174313,6.16651394141182e-7
UX1995,Height,S4A_708631185,0.48853211009174313,7.747130052328006e-8
UX1995,Height,S4A_712109101,0.49311926605504586,2.533564947493375e-7
UX1995,Height,S4A_712956118,0.48853211009174313,1.218017089530502e-6
UX1995,Height,S4A_713489303,0.4862385321100917,2.8131975153833294e-6
UX1995,Height,S4A_713494076,0.4862385321100917,4.0150134543662686e-8
UX1995,Height,S4A_715808440,0.49770642201834864,3.874061461759752e-9
UX1995,Height,S4A_716834679,0.49311926605504586,1.2294478838849662e-9
UX1995,Height,S4A_717050504,0.4839449541284404,1.4186299343799675e-7
UX1995,Height,S4A_717638864,0.49311926605504586,5.938692860485635e-9
UX1995,Height,S4A_719871939,0.4701834862385321,2.097804639411305e-7
UX1995,Height,S4A_722925459,0.48394495412844035,8.603285524304477e-12
UX1995,Height,S4A_725505202,0.4793577981651376,2.629039301494829e-7
UX1995,Height,S4A_725538462,0.4793577981651376,2.849750826428e-7
UX1995,Height,S5A_38123308,0.48394495412844035,4.5329208863461943e-7
UX1995,Height,S5A_51793344,0.463302752293578,3.015546645207895e-8
UX1995,Height,S5A_75355976,0.463302752293578,1.2625729360101249e-6
UX1995,Height,S5A_164067869,0.463302752293578,3.932283478820276e-13
UX1995,Height,S5A_169302618,0.463302752293578,4.1107249472748587e-10
UX1995,Height,S5A_174574211,0.463302752293578,7.582472044125699e-7
UX1995,Height,S5A_305787170,0.45642201834862384,1.2956856930805337e-12
UX1995,Height,S5A_597750832,0.43577981651376146,1.8498299252509184e-6
UX1995,Height,S5A_608879339,0.49311926605504586,3.563898068116734e-7
UX1995,Height,S5B_63845743,0.47477064220183485,3.574926504972047e-8
UX1995,Height,S6A_30379878,0.4793577981651376,3.624347245597639e-7
UX1995,Height,S6A_32900471,0.481651376146789,5.836899935704052e-8
UX1995,Height,S6A_51375466,0.48623853211009177,1.9774561627832857e-8
UX1995,Height,S6A_58591286,0.46788990825688076,4.687156398549438e-9
UX1995,Height,S6A_60589355,0.481651376146789,1.0051156362108412e-11
UX1995,Height,S6A_74563468,0.48853211009174313,3.632024632904763e-14
UX1995,Height,S6A_76625816,0.48853211009174313,2.8323190817376374e-12
UX1995,Height,S6A_86027142,0.48853211009174313,1.1697329735833328e-9
UX1995,Height,S6A_146443230,0.49311926605504586,6.45727269475168e-19
UX1995,Height,S6A_157164059,0.49311926605504586,6.10963289058368e-8
UX1995,Height,S6A_421525668,0.47706422018348627,1.3869206937314456e-19
UX1995,Height,S6A_459678701,0.48623853211009177,1.920556033651314e-16
UX1995,Height,S6A_520845639,0.4793577981651376,8.543319910474908e-17
UX1995,Height,S6A_563486116,0.4954128440366973,1.1993720000405803e-6
UX1995,Height,S6A_573489517,0.47706422018348627,3.1406965932492505e-7
UX1997,Height,S1B_6678732,0.3595238095238095,9.283403331926708e-11
UX1997,Height,S1B_6758665,0.3595238095238095,2.24064137598378e-14
UX1997,Height,S1B_6783243,0.3595238095238095,2.24064137598378e-14
UX1997,Height,S1B_7989396,0.3595238095238095,3.3705172579260624e-13
UX1997,Height,S1B_8181676,0.3595238095238096,2.58014259188871e-9
UX1997,Height,S1B_8866241,0.3595238095238095,1.2874854858512876e-10
UX1997,Height,S1B_17350160,0.38095238095238093,4.464692158730328e-8
UX1997,Height,S1B_45803760,0.36190476190476195,1.7816284197162446e-6
UX1997,Height,S1B_46228373,0.38095238095238093,6.044258682410609e-11
UX1997,Height,S1B_48279869,0.38095238095238093,2.4541384763281954e-6
